galaxies_lens_bulge_mass_to_light_ratio,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,galaxies_source_bulge_intensity,log_likelihood,log_prior,log_posterior,weights
0.07702832809899572,0.09208165195279003,-0.06486681182433106,777483418530492.4,-0.42220635879841417,-0.04216492485743384,3.6209307412808616,4.0114842084214,-1726325.2581875315,13.616573551093493,-1726311.6416139803,0.0
0.002750602517924902,0.07513795806940787,0.012417462912199934,564252911507700.1,-0.23307236148014887,-0.14519083968657576,3.51449154790731,3.6171459552189797,-1354397.247693591,363.84670460310275,-1354033.4009889879,0.0
0.52293854705352,0.08058892492638667,0.011808507954012483,224724401451394.97,-0.7802278144500923,-0.4147341537892597,4.497291964368165,3.864416821524292,-1279482.698983384,2.2439713665718144,-1279480.4550120174,0.0
0.33859197160799015,0.14816767103343392,-0.015224486810743301,700076778728104.2,0.5510869294254057,0.5553589206453502,4.208472079555613,3.4707273357900346,-1191471.0791045565,4.062679484931973,-1191467.0164250715,0.0
0.8677155983271732,0.15363510974042785,0.05900141683246583,196110766.53794432,-0.5508873080110588,0.011325039448269791,4.606611071381715,3.577256763848293,-1037693.1888032887,2.5066970471131516,-1037690.6821062416,0.0
2.9624539543367215e-05,0.039778899120353844,-0.10258294165690876,440860828440584.44,0.6793640603123272,-0.413718681042055,3.5833669405312656,3.5877805833464707,-1029081.6414526608,33756.40420361929,-995325.2372490414,0.0
0.0020178178268189617,-0.1366144371584174,0.09017991881889027,703492234149941.5,-0.15014949208258033,0.2431427593464588,3.0478114602054314,2.9467859832250682,-978305.5579327435,496.92467335152094,-977808.6332593919,0.0
0.38704283786455723,0.06475844087334676,-0.1601773001820246,152170986951798.16,-0.8394116354187302,-0.8010837155859836,4.789272686481325,3.5135414655564055,-964091.440355552,4.076214491476065,-964087.3641410605,0.0
0.693269749992916,-0.0033095718764087445,0.19357175899493287,66363073870.57532,1.1164265123114179,0.4743349850247425,4.911982423260151,3.5759707846581494,-861884.4698487136,3.316488931111699,-861881.1533597825,0.0
6.982747762865762e-05,-0.03386805692647661,-0.00021803442866729232,689057473215494.8,-0.4538475027239972,-1.0241511192553725,4.192016219663682,3.4352011148876103,-854995.3512461327,14321.06727738222,-840674.2839687505,0.0
0.003499081763938372,0.07057054356797064,0.19373848796864396,497612335986795.25,-0.9589573843191586,-1.1805248156765609,4.641139378103918,3.7587999740022133,-765521.7881175136,287.91500359776654,-765233.8731139159,0.0
3.7538234125351344e-06,0.08272055790674612,-0.006275138024179974,426865603900184.7,0.2027192383466807,-0.37899162887742976,2.158884102772782,3.3688142969789974,-725941.5319202723,266395.40058387077,-459546.1313364015,0.0
2.9739733412344576e-05,0.04335037382465808,-0.07232324235212398,356663575621823.25,-1.149589801249727,0.3165826818043249,4.6885007212695475,3.079594521781346,-678238.5830112249,33625.404722720166,-644613.1782885047,0.0
1.5555213085440245e-06,-0.20137160953763145,0.12343319664602036,619587403313799.0,-0.48149104088635797,0.6675251656539594,4.734220944535069,2.545766498827565,-676318.807419573,642874.0855844058,-33444.72183516715,0.0
0.4882882329302217,-0.10624172487457814,-0.02611753419074207,8879260749856.088,-0.8049686918568604,-0.6040399070532692,4.058240538949937,3.2247744633890956,-672960.7153998072,2.6464421967133096,-672958.0689576105,0.0
2.4265127149383873e-06,0.048590849112868935,0.03851222054241769,832604876670601.4,-0.5738448925854991,1.0034496445249141,4.545769684130248,2.9156285228693206,-643548.8095117232,412114.24949524406,-231434.56001647917,0.0
0.00532141849564718,-0.11927138982908791,-0.17684714911561714,322761769813336.4,-1.319305951644262,0.3538637336738928,2.8774028155153797,4.007890849206617,-631585.5979705551,190.19484783039545,-631395.4031227247,0.0
0.35123537277104566,-0.012744231477958421,0.13642419809870857,509126480602938.75,1.187908566656235,-0.40637845645684934,4.476036147285105,2.9960069046445157,-596756.528093383,3.785792514645733,-596752.7423008683,0.0
0.24747992002873848,0.1559954674069256,-0.03686059072403974,108422284669337.38,0.2810725767774578,-0.5259796367692497,4.0916006237316775,2.5508854189720966,-565136.814663447,5.325396319818987,-565131.4892671271,0.0
3.53921488442687e-06,0.01850210142885629,0.08260691440005032,737443601985453.6,1.4138188307333737,-0.23793279789031407,3.215511534315553,3.7234960602646394,-560812.0119919432,282548.8987802284,-278263.11321171484,0.0
